,feature1,date,psi_co,psi_o3,psi_no2,psi_so2,psi_pm10,total_psi,year_month,year,month,feature2,day
3280,20,1395-11-14,18,58,21,18,87,87,1395-11,1395,11,3214,14
3281,20,1395-11-15,25,60,35,14,94,94,1395-11,1395,11,3215,15
3282,41,1395-11-16,24,44,26,37,90,90,1395-11,1395,11,3216,16
3283,21,1395-11-17,22,54,22,53,132,132,1395-11,1395,11,3217,17
3284,35,1395-11-18,21,43,23,48,408,408,1395-11,1395,11,3218,18
3285,30,1395-11-19,22,32,18,18,187,187,1395-11,1395,11,3219,19
3286,18,1395-11-20,16,33,21,12,123,123,1395-11,1395,11,3220,20
3287,22,1395-11-21,24,48,19,40,98,98,1395-11,1395,11,3221,21
3288,34,1395-11-22,19,42,28,23,80,80,1395-11,1395,11,3222,22
3289,36,1395-11-23,20,36,43,15,78,78,1395-11,1395,11,3223,23
3290,43,1395-11-24,24,40,33,10,66,66,1395-11,1395,11,3224,24
3291,26,1395-11-25,26,45,28,8,312,312,1395-11,1395,11,3225,25
3292,38,1395-11-26,21,39,19,13,498,498,1395-11,1395,11,3226,26
3293,32,1395-11-27,20,28,16,12,167,167,1395-11,1395,11,3227,27
3294,42,1395-11-28,28,23,18,28,99,99,1395-11,1395,11,3228,28
3295,19,1395-11-29,23,21,23,19,113,113,1395-11,1395,11,3229,29
3296,40,1395-11-30,19,23,28,11,87,87,1395-11,1395,11,3230,30
3297,0,1395-11-31,17,19,31,9,132,132,1395-11,1395,11,3231,31
3567,39,1395-12-01,38,46,25,10,501,501,1395-12,1395,12,3232,1
3568,55,1395-12-02,25,49,26,12,498,498,1395-12,1395,12,3233,2
3569,27,1395-12-03,28,45,23,16,157,157,1395-12,1395,12,3234,3
3570,29,1395-12-04,26,46,24,21,161,161,1395-12,1395,12,3235,4
3571,45,1395-12-05,23,53,37,29,132,132,1395-12,1395,12,3236,5
3572,15,1395-12-06,22,56,30,12,121,121,1395-12,1395,12,3237,6
3573,32,1395-12-07,19,43,40,11,111,111,1395-12,1395,12,3238,7
3574,26,1395-12-08,15,49,32,10,155,155,1395-12,1395,12,3239,8
3575,33,1395-12-09,26,53,35,31,122,122,1395-12,1395,12,3240,9
3576,38,1395-12-10,23,72,50,34,110,110,1395-12,1395,12,3241,10
3577,23,1395-12-11,22,65,43,25,95,95,1395-12,1395,12,3242,11
3578,36,1395-12-12,20,51,34,14,87,87,1395-12,1395,12,3243,12
3579,11,1395-12-13,23,56,37,13,79,79,1395-12,1395,12,3244,13
3580,33,1395-12-14,27,45,25,22,82,82,1395-12,1395,12,3245,14
3581,38,1395-12-15,50,48,22,36,91,91,1395-12,1395,12,3246,15
3582,31,1395-12-16,26,53,25,38,99,99,1395-12,1395,12,3247,16
3583,32,1395-12-17,21,51,47,19,87,87,1395-12,1395,12,3248,17
3584,38,1395-12-18,29,52,39,18,86,86,1395-12,1395,12,3249,18
3585,30,1395-12-19,27,55,35,32,82,82,1395-12,1395,12,3250,19
3586,18,1395-12-20,48,61,36,49,96,96,1395-12,1395,12,3251,20
3587,24,1395-12-21,24,70,39,32,79,79,1395-12,1395,12,3252,21
3588,37,1395-12-22,30,65,35,38,93,93,1395-12,1395,12,3253,22
3589,24,1395-12-23,27,58,34,56,91,91,1395-12,1395,12,3254,23
3590,28,1395-12-24,22,55,32,49,86,86,1395-12,1395,12,3255,24
3591,36,1395-12-25,26,60,33,18,118,118,1395-12,1395,12,3256,25
3592,38,1395-12-26,25,31,28,35,126,126,1395-12,1395,12,3257,26
3593,29,1395-12-27,28,42,35,38,131,131,1395-12,1395,12,3258,27
3594,31,1395-12-28,24,43,31,29,129,129,1395-12,1395,12,3259,28
3595,25,1395-12-29,26,28,39,26,98,98,1395-12,1395,12,3260,29
3596,16,1395-12-30,22,29,41,21,91,91,1395-12,1395,12,3261,30
3597,0,1395-12-31,29,32,31,23,80,80,1395-12,1395,12,3262,31
248,32,1396-01-01,17,32,15,20,95,95,1396-01,1396,1,3263,1
249,31,1396-01-02,12,31,13,15,99,99,1396-01,1396,1,3264,2
250,22,1396-01-03,19,33,20,21,89,89,1396-01,1396,1,3265,3
251,23,1396-01-04,26,40,21,9,79,79,1396-01,1396,1,3266,4
252,34,1396-01-05,23,38,30,13,95,95,1396-01,1396,1,3267,5
253,20,1396-01-06,27,50,32,28,87,87,1396-01,1396,1,3268,6
254,13,1396-01-07,21,45,20,23,99,99,1396-01,1396,1,3269,7
255,42,1396-01-08,24,39,30,21,89,89,1396-01,1396,1,3270,8
256,32,1396-01-09,28,22,41,13,95,95,1396-01,1396,1,3271,9
257,23,1396-01-10,17,39,28,16,90,90,1396-01,1396,1,3272,10
258,33,1396-01-11,13,30,20,9,63,63,1396-01,1396,1,3273,11
259,30,1396-01-12,11,28,25,15,61,61,1396-01,1396,1,3274,12
260,26,1396-01-13,13,36,9,10,78,78,1396-01,1396,1,3275,13
261,38,1396-01-14,12,34,14,15,82,82,1396-01,1396,1,3276,14
262,34,1396-01-15,22,31,30,19,65,65,1396-01,1396,1,3277,15
263,44,1396-01-16,16,33,24,16,66,66,1396-01,1396,1,3278,16
264,14,1396-01-17,18,30,20,14,78,78,1396-01,1396,1,3279,17
265,13,1396-01-18,28,38,25,15,99,99,1396-01,1396,1,3280,18
266,26,1396-01-19,21,35,30,16,155,155,1396-01,1396,1,3281,19
267,23,1396-01-20,11,38,35,17,400,400,1396-01,1396,1,3282,20
268,30,1396-01-21,15,31,21,19,324,324,1396-01,1396,1,3283,21
269,7,1396-01-22,21,28,22,21,143,143,1396-01,1396,1,3284,22
270,28,1396-01-23,10,20,23,23,86,86,1396-01,1396,1,3285,23
271,15,1396-01-24,13,32,15,9,87,87,1396-01,1396,1,3286,24
272,9,1396-01-25,21,37,20,21,198,198,1396-01,1396,1,3287,25
273,35,1396-01-26,20,28,28,23,189,189,1396-01,1396,1,3288,26
274,15,1396-01-27,11,25,38,40,108,108,1396-01,1396,1,3289,27
275,38,1396-01-28,13,31,27,9,123,123,1396-01,1396,1,3290,28
276,8,1396-01-29,22,35,26,10,95,95,1396-01,1396,1,3291,29
277,27,1396-01-30,21,27,21,25,115,115,1396-01,1396,1,3292,30
278,11,1396-01-31,20,31,30,17,123,123,1396-01,1396,1,3293,31
547,16,1396-02-01,20,56,37,30,112,112,1396-02,1396,2,3294,1
548,17,1396-02-02,16,58,34,51,159,159,1396-02,1396,2,3295,2
549,12,1396-02-03,23,30,30,48,163,163,1396-02,1396,2,3296,3
550,20,1396-02-04,11,38,25,43,725,725,1396-02,1396,2,3297,4
551,22,1396-02-05,13,47,24,11,568,568,1396-02,1396,2,3298,5
552,17,1396-02-06,10,45,29,10,125,125,1396-02,1396,2,3299,6
553,13,1396-02-07,20,50,22,24,109,109,1396-02,1396,2,3300,7
554,16,1396-02-08,26,54,27,26,107,107,1396-02,1396,2,3301,8
555,16,1396-02-09,27,59,27,28,141,141,1396-02,1396,2,3302,9
556,15,1396-02-10,29,42,26,25,151,151,1396-02,1396,2,3303,10
557,23,1396-02-11,17,57,30,50,120,120,1396-02,1396,2,3304,11
558,12,1396-02-12,20,58,33,51,101,101,1396-02,1396,2,3305,12
559,23,1396-02-13,33,40,43,54,125,125,1396-02,1396,2,3306,13
560,26,1396-02-14,39,38,45,55,127,127,1396-02,1396,2,3307,14
561,8,1396-02-15,29,37,37,68,122,122,1396-02,1396,2,3308,15
562,22,1396-02-16,29,38,32,30,192,192,1396-02,1396,2,3309,16
563,17,1396-02-17,19,37,32,45,102,102,1396-02,1396,2,3310,17
564,16,1396-02-18,10,58,19,43,163,163,1396-02,1396,2,3311,18
565,19,1396-02-19,9,60,26,34,145,145,1396-02,1396,2,3312,19
566,11,1396-02-20,17,55,24,27,201,201,1396-02,1396,2,3313,20
567,10,1396-02-21,23,38,29,37,180,180,1396-02,1396,2,3314,21
568,4,1396-02-22,25,68,34,47,100,100,1396-02,1396,2,3315,22
569,21,1396-02-23,27,60,16,50,115,115,1396-02,1396,2,3316,23
570,21,1396-02-24,26,40,13,51,148,148,1396-02,1396,2,3317,24
571,7,1396-02-25,21,45,16,17,500,500,1396-02,1396,2,3318,25
572,22,1396-02-26,10,61,25,29,189,189,1396-02,1396,2,3319,26
573,14,1396-02-27,16,62,28,29,108,108,1396-02,1396,2,3320,27
574,11,1396-02-28,16,68,27,27,123,123,1396-02,1396,2,3321,28
575,6,1396-02-29,18,66,30,25,95,95,1396-02,1396,2,3322,29
576,28,1396-02-30,30,59,43,28,115,115,1396-02,1396,2,3323,30
577,32,1396-02-31,28,66,30,50,123,123,1396-02,1396,2,3324,31
857,18,1396-03-01,17,45,45,62,100,100,1396-03,1396,3,3325,1
858,15,1396-03-02,20,78,46,65,145,145,1396-03,1396,3,3326,2
859,13,1396-03-03,33,60,47,64,150,150,1396-03,1396,3,3327,3
860,10,1396-03-04,21,50,27,35,124,124,1396-03,1396,3,3328,4
861,13,1396-03-05,13,59,29,26,115,115,1396-03,1396,3,3329,5
862,18,1396-03-06,15,58,20,16,116,116,1396-03,1396,3,3330,6
863,10,1396-03-07,15,54,23,28,138,138,1396-03,1396,3,3331,7
864,14,1396-03-08,19,56,26,24,196,196,1396-03,1396,3,3332,8
865,24,1396-03-09,13,55,27,22,108,108,1396-03,1396,3,3333,9
866,32,1396-03-10,16,49,30,32,147,147,1396-03,1396,3,3334,10
867,10,1396-03-11,14,45,36,45,290,290,1396-03,1396,3,3335,11
868,2,1396-03-12,17,58,37,56,150,150,1396-03,1396,3,3336,12
869,13,1396-03-13,20,59,35,27,110,110,1396-03,1396,3,3337,13
870,12,1396-03-14,15,51,31,27,119,119,1396-03,1396,3,3338,14
871,12,1396-03-15,13,40,24,28,150,150,1396-03,1396,3,3339,15
872,20,1396-03-16,13,48,25,37,106,106,1396-03,1396,3,3340,16
873,14,1396-03-17,14,44,46,18,194,194,1396-03,1396,3,3341,17
874,16,1396-03-18,15,49,45,23,158,158,1396-03,1396,3,3342,18
875,6,1396-03-19,17,39,20,22,120,120,1396-03,1396,3,3343,19
876,15,1396-03-20,24,58,37,22,500,500,1396-03,1396,3,3344,20
877,15,1396-03-21,37,59,20,29,118,118,1396-03,1396,3,3345,21
878,21,1396-03-22,21,53,38,14,175,175,1396-03,1396,3,3346,22
879,14,1396-03-23,13,45,21,10,89,89,1396-03,1396,3,3347,23
880,11,1396-03-24,12,47,22,15,90,90,1396-03,1396,3,3348,24
881,7,1396-03-25,13,57,41,14,106,106,1396-03,1396,3,3349,25
882,6,1396-03-26,21,53,25,15,99,99,1396-03,1396,3,3350,26
883,11,1396-03-27,13,51,35,20,82,82,1396-03,1396,3,3351,27
884,14,1396-03-28,12,53,31,23,76,76,1396-03,1396,3,3352,28
885,15,1396-03-29,24,60,40,15,83,83,1396-03,1396,3,3353,29
886,8,1396-03-30,19,76,30,16,75,76,1396-03,1396,3,3354,30
887,3,1396-03-31,16,65,27,18,96,96,1396-03,1396,3,3355,31
1166,9,1396-04-01,18,52,20,34,87,87,1396-04,1396,4,3356,1
1167,4,1396-04-02,16,59,21,31,100,100,1396-04,1396,4,3357,2
1168,16,1396-04-03,26,56,29,39,124,124,1396-04,1396,4,3358,3
1169,8,1396-04-04,20,54,31,40,142,142,1396-04,1396,4,3359,4
1170,12,1396-04-05,26,42,35,49,423,423,1396-04,1396,4,3360,5
1171,6,1396-04-06,20,51,43,54,200,200,1396-04,1396,4,3361,6
1172,12,1396-04-07,21,57,45,53,186,186,1396-04,1396,4,3362,7
1173,5,1396-04-08,30,48,43,49,198,198,1396-04,1396,4,3363,8
1174,6,1396-04-09,31,45,38,30,120,120,1396-04,1396,4,3364,9
1175,12,1396-04-10,17,32,23,21,156,156,1396-04,1396,4,3365,10
1176,4,1396-04-11,15,68,29,18,167,167,1396-04,1396,4,3366,11
1177,7,1396-04-12,14,77,30,19,150,150,1396-04,1396,4,3367,12
1178,15,1396-04-13,13,45,26,15,140,140,1396-04,1396,4,3368,13
1179,4,1396-04-14,21,62,18,16,130,130,1396-04,1396,4,3369,14
1180,16,1396-04-15,27,61,17,35,146,146,1396-04,1396,4,3370,15
1181,6,1396-04-16,26,58,16,23,148,148,1396-04,1396,4,3371,16
1182,7,1396-04-17,25,53,23,31,85,85,1396-04,1396,4,3372,17
1183,7,1396-04-18,41,70,21,42,125,125,1396-04,1396,4,3373,18
1184,17,1396-04-19,42,72,29,16,144,144,1396-04,1396,4,3374,19
1185,21,1396-04-20,43,89,30,30,205,205,1396-04,1396,4,3375,20
1186,11,1396-04-21,29,74,32,25,86,86,1396-04,1396,4,3376,21
1187,10,1396-04-22,31,52,29,15,97,97,1396-04,1396,4,3377,22
1188,10,1396-04-23,33,78,32,30,100,100,1396-04,1396,4,3378,23
1189,6,1396-04-24,28,50,44,25,96,96,1396-04,1396,4,3379,24
1190,9,1396-04-25,19,37,41,26,101,101,1396-04,1396,4,3380,25
1191,9,1396-04-26,20,53,35,13,141,141,1396-04,1396,4,3381,26
1192,10,1396-04-27,24,58,23,12,185,185,1396-04,1396,4,3382,27
1193,7,1396-04-28,30,77,29,28,153,153,1396-04,1396,4,3383,28
1194,10,1396-04-29,31,69,35,39,93,93,1396-04,1396,4,3384,29
1195,4,1396-04-30,28,71,42,54,91,91,1396-04,1396,4,3385,30
1196,12,1396-04-31,33,43,38,54,115,115,1396-04,1396,4,3386,31
1476,6,1396-05-01,44,35,33,17,97,97,1396-05,1396,5,3387,1
1477,5,1396-05-02,31,36,25,15,87,87,1396-05,1396,5,3388,2
1478,8,1396-05-03,29,45,29,14,89,89,1396-05,1396,5,3389,3
1479,16,1396-05-04,26,44,21,18,90,90,1396-05,1396,5,3390,4
1480,1,1396-05-05,23,45,24,19,112,112,1396-05,1396,5,3391,5
1481,9,1396-05-06,28,47,26,31,177,177,1396-05,1396,5,3392,6
1482,17,1396-05-07,20,45,24,27,97,97,1396-05,1396,5,3393,7
1483,1,1396-05-08,21,55,33,26,80,80,1396-05,1396,5,3394,8
1484,6,1396-05-09,28,63,31,34,89,89,1396-05,1396,5,3395,9
1485,11,1396-05-10,20,74,23,47,90,90,1396-05,1396,5,3396,10
1486,5,1396-05-11,21,66,43,69,112,112,1396-05,1396,5,3397,11
1487,11,1396-05-12,28,53,37,30,100,100,1396-05,1396,5,3398,12
1488,3,1396-05-13,20,30,37,27,109,109,1396-05,1396,5,3399,13
1489,12,1396-05-14,29,49,25,17,105,105,1396-05,1396,5,3400,14
1490,10,1396-05-15,30,80,32,48,791,791,1396-05,1396,5,3401,15
1491,13,1396-05-16,31,72,37,50,180,180,1396-05,1396,5,3402,16
1492,9,1396-05-17,25,64,32,56,95,95,1396-05,1396,5,3403,17
1493,10,1396-05-18,31,33,36,58,100,100,1396-05,1396,5,3404,18
1494,14,1396-05-19,29,56,31,42,150,150,1396-05,1396,5,3405,19
1495,5,1396-05-20,28,55,23,43,118,118,1396-05,1396,5,3406,20
1496,8,1396-05-21,17,47,28,53,98,98,1396-05,1396,5,3407,21
1497,9,1396-05-22,10,50,34,34,87,87,1396-05,1396,5,3408,22
1498,11,1396-05-23,15,63,41,41,89,89,1396-05,1396,5,3409,23
1499,16,1396-05-24,35,73,35,35,128,128,1396-05,1396,5,3410,24
1500,7,1396-05-25,25,43,35,21,115,115,1396-05,1396,5,3411,25
1501,9,1396-05-26,23,54,37,22,87,87,1396-05,1396,5,3412,26
1502,10,1396-05-27,34,40,20,18,99,99,1396-05,1396,5,3413,27
1503,10,1396-05-28,28,50,18,21,78,78,1396-05,1396,5,3414,28
1504,6,1396-05-29,21,45,28,20,115,115,1396-05,1396,5,3415,29
1505,17,1396-05-30,27,32,30,11,125,125,1396-05,1396,5,3416,30
1506,10,1396-05-31,24,48,39,17,220,220,1396-05,1396,5,3417,31
1786,12,1396-06-01,32,51,30,15,100,100,1396-06,1396,6,3418,1
1787,15,1396-06-02,29,48,34,13,115,115,1396-06,1396,6,3419,2
1788,9,1396-06-03,19,40,31,16,99,99,1396-06,1396,6,3420,3
1789,12,1396-06-04,30,44,36,15,78,78,1396-06,1396,6,3421,4
1790,22,1396-06-05,25,41,39,18,79,79,1396-06,1396,6,3422,5
1791,18,1396-06-06,16,30,22,14,83,83,1396-06,1396,6,3423,6
1792,17,1396-06-07,17,21,17,18,76,76,1396-06,1396,6,3424,7
1793,11,1396-06-08,17,27,19,17,80,80,1396-06,1396,6,3425,8
1794,32,1396-06-09,11,21,20,18,91,91,1396-06,1396,6,3426,9
1795,8,1396-06-10,10,30,23,14,100,100,1396-06,1396,6,3427,10
1796,6,1396-06-11,17,34,26,35,261,261,1396-06,1396,6,3428,11
1797,28,1396-06-12,21,45,32,34,200,200,1396-06,1396,6,3429,12
1798,28,1396-06-13,31,47,26,49,187,187,1396-06,1396,6,3430,13
1799,19,1396-06-14,26,60,17,23,195,195,1396-06,1396,6,3431,14
1800,33,1396-06-15,18,21,18,10,100,100,1396-06,1396,6,3432,15
1801,40,1396-06-16,16,31,19,16,97,97,1396-06,1396,6,3433,16
1802,10,1396-06-17,21,40,26,18,1010,1010,1396-06,1396,6,3434,17
1803,13,1396-06-18,31,43,32,21,789,789,1396-06,1396,6,3435,18
1804,18,1396-06-19,30,41,37,10,663,663,1396-06,1396,6,3436,19
1805,31,1396-06-20,27,52,16,13,107,107,1396-06,1396,6,3437,20
1806,25,1396-06-21,25,40,34,22,99,99,1396-06,1396,6,3438,21
1807,19,1396-06-22,29,47,26,41,96,96,1396-06,1396,6,3439,22
1808,37,1396-06-23,18,38,30,29,97,97,1396-06,1396,6,3440,23
1809,3,1396-06-24,16,43,37,22,95,95,1396-06,1396,6,3441,24
1810,9,1396-06-25,10,41,29,25,118,118,1396-06,1396,6,3442,25
1811,31,1396-06-26,9,45,18,35,96,96,1396-06,1396,6,3443,26
1812,19,1396-06-27,11,48,19,47,87,87,1396-06,1396,6,3444,27
1813,11,1396-06-28,15,55,20,41,75,75,1396-06,1396,6,3445,28
1814,24,1396-06-29,19,45,21,35,67,67,1396-06,1396,6,3446,29
1815,13,1396-06-30,16,57,32,32,89,89,1396-06,1396,6,3447,30
1816,5,1396-06-31,17,61,35,42,99,99,1396-06,1396,6,3448,31
2090,28,1396-07-01,13,45,25,32,87,87,1396-07,1396,7,3449,1
2091,33,1396-07-02,14,50,26,31,88,88,1396-07,1396,7,3450,2
2092,28,1396-07-03,18,49,22,40,89,89,1396-07,1396,7,3451,3
2093,23,1396-07-04,25,50.9,30,44,98,98,1396-07,1396,7,3452,4
2094,45,1396-07-05,21,47,34,50,93,93,1396-07,1396,7,3453,5
2095,52,1396-07-06,18,49,45,39,90,90,1396-07,1396,7,3454,6
2096,32,1396-07-07,25,50,40,30,95,95,1396-07,1396,7,3455,7
2097,33,1396-07-08,26,48,32,32,123,123,1396-07,1396,7,3456,8
2098,25,1396-07-09,24,49,38,31,138,138,1396-07,1396,7,3457,9
2099,45,1396-07-10,21,37,26,10,870,870,1396-07,1396,7,3458,10
2100,46,1396-07-11,22,35,27,11,765,765,1396-07,1396,7,3459,11
2101,49,1396-07-12,20,31,20,12,96,96,1396-07,1396,7,3460,12
2102,45,1396-07-13,23,29,21,25,78,78,1396-07,1396,7,3461,13
2103,25,1396-07-14,25,20,34,38,80,80,1396-07,1396,7,3462,14
2104,38,1396-07-15,14,24,28,27,78,78,1396-07,1396,7,3463,15
2105,59,1396-07-16,15,27,29,26,98,98,1396-07,1396,7,3464,16
2106,54,1396-07-17,18,22,24,20,67,67,1396-07,1396,7,3465,17
2107,54,1396-07-18,19,23,26,25,107,107,1396-07,1396,7,3466,18
2108,50,1396-07-19,23,29,24,26,202,202,1396-07,1396,7,3467,19
2109,48,1396-07-20,29,27,30,30,1054,1054,1396-07,1396,7,3468,20
2110,24,1396-07-21,28,41,40,31,87,87,1396-07,1396,7,3469,21
2111,48,1396-07-22,31,38,37,34,90,90,1396-07,1396,7,3470,22
2112,51,1396-07-23,11,26,34,27,111,111,1396-07,1396,7,3471,23
2113,54,1396-07-24,25,29,30,22,77,77,1396-07,1396,7,3472,24
2114,38,1396-07-25,28,34,33,24,87,87,1396-07,1396,7,3473,25
2115,44,1396-07-26,20,28,31,31,92,92,1396-07,1396,7,3474,26
2116,32,1396-07-27,31,29,38,32,96,96,1396-07,1396,7,3475,27
2117,18,1396-07-28,33,32,39,35,95,95,1396-07,1396,7,3476,28
2118,31,1396-07-29,24,30,34,33,92,92,1396-07,1396,7,3477,29
2119,39,1396-07-30,30,27,32,34,93,93,1396-07,1396,7,3478,30
2393,48,1396-08-02,20,15,35,23,165,165,1396-08,1396,8,3480,2
2394,48,1396-08-03,35,19,23,40,89,89,1396-08,1396,8,3481,3
2395,29,1396-08-04,39,30,12,10,87,87,1396-08,1396,8,3482,4
2396,13,1396-08-05,24,15,14,11,77,77,1396-08,1396,8,3483,5
2397,65,1396-08-06,27,32,30,29,90,90,1396-08,1396,8,3484,6
2398,51,1396-08-07,28,31,17,12,156,156,1396-08,1396,8,3485,7
2399,40,1396-08-08,39,34,12,15,109,109,1396-08,1396,8,3486,8
2400,31,1396-08-09,35,39,13,16,789,789,1396-08,1396,8,3487,9
2401,33,1396-08-10,36,26,35,18,564,564,1396-08,1396,8,3488,10
2402,35,1396-08-11,18,37,23,13,99,99,1396-08,1396,8,3489,11
2403,20,1396-08-12,25,17,20,12,80,80,1396-08,1396,8,3490,12
2404,40,1396-08-13,21,25,18,15,98,98,1396-08,1396,8,3491,13
2405,21,1396-08-14,29,27,19,16,65,65,1396-08,1396,8,3492,14
2406,34,1396-08-15,20,36,27,48,105,105,1396-08,1396,8,3493,15
2407,36,1396-08-16,35,48,16,31,123,123,1396-08,1396,8,3494,16
2408,61,1396-08-17,32,43,10,17,324,324,1396-08,1396,8,3495,17
2409,19,1396-08-18,34,37,15,21,128,128,1396-08,1396,8,3496,18
2410,20,1396-08-19,34,34,14,25,89,89,1396-08,1396,8,3497,19
2411,51,1396-08-20,23,47,12,26,98,98,1396-08,1396,8,3498,20
2412,40,1396-08-21,25,58,13,17,105,105,1396-08,1396,8,3499,21
2413,47,1396-08-22,27,69,13,29,113,113,1396-08,1396,8,3500,22
2414,34,1396-08-23,34,47,15,21,654,654,1396-08,1396,8,3501,23
2415,48,1396-08-24,32,50,12,33,543,543,1396-08,1396,8,3502,24
2416,62,1396-08-25,30,61,11,55,342,342,1396-08,1396,8,3503,25
2417,21,1396-08-26,26,34,18,50,176,176,1396-08,1396,8,3504,26
2418,44,1396-08-27,30,20,21,39,115,115,1396-08,1396,8,3505,27
2419,34,1396-08-28,21,27,14,32,127,127,1396-08,1396,8,3506,28
2420,45,1396-08-29,36,29,11,27,146,146,1396-08,1396,8,3507,29
2421,41,1396-08-30,27,31,10,24,231,231,1396-08,1396,8,3508,30
2694,39,1396-09-01,23,56,14,30,235,235,1396-09,1396,9,3509,1
2695,57,1396-09-02,24,43,16,31,451,451,1396-09,1396,9,3510,2
2696,34,1396-09-03,27,65,15,30,567,567,1396-09,1396,9,3511,3
2697,44,1396-09-04,35,76,20,45,101,101,1396-09,1396,9,3512,4
2698,44,1396-09-05,38,66,21,50,231,231,1396-09,1396,9,3513,5
2699,16,1396-09-06,34,58,28,24,123,123,1396-09,1396,9,3514,6
2700,36,1396-09-07,22,68,25,45,100,100,1396-09,1396,9,3515,7
2701,42,1396-09-08,25,78,15,56,98,98,1396-09,1396,9,3516,8
2702,46,1396-09-09,36,59,21,53,78,78,1396-09,1396,9,3517,9
2703,20,1396-09-10,26,71,22,59,89,89,1396-09,1396,9,3518,10
2704,41,1396-09-11,17,76,22,58,118,118,1396-09,1396,9,3519,11
2705,50,1396-09-12,10,69,18,39,203,203,1396-09,1396,9,3520,12
2706,49,1396-09-13,11,68,17,20,106,106,1396-09,1396,9,3521,13
2707,26,1396-09-14,13,70,16,38,101,101,1396-09,1396,9,3522,14
2708,21,1396-09-15,17,72,18,25,79,79,1396-09,1396,9,3523,15
2709,48,1396-09-16,20,65,22,24,98,98,1396-09,1396,9,3524,16
2710,30,1396-09-17,23,52,21,38,76,76,1396-09,1396,9,3525,17
2711,47,1396-09-18,22,56,28,54,78,78,1396-09,1396,9,3526,18
2712,41,1396-09-19,20,71,24,23,1234,1234,1396-09,1396,9,3527,19
2713,30,1396-09-20,21,73,28,52,678,678,1396-09,1396,9,3528,20
2714,43,1396-09-21,26,70,27,54,98,98,1396-09,1396,9,3529,21
2715,37,1396-09-22,28,61,35,38,123,123,1396-09,1396,9,3530,22
2716,42,1396-09-23,20,43,25,37,93,93,1396-09,1396,9,3531,23
2717,19,1396-09-24,15,40,25,28,98,98,1396-09,1396,9,3532,24
2718,47,1396-09-25,12,47,23,27,91,91,1396-09,1396,9,3533,25
2719,59,1396-09-26,13,48,24,24,178,178,1396-09,1396,9,3534,26
2720,46,1396-09-27,10,44,27,34,115,115,1396-09,1396,9,3535,27
2721,50,1396-09-28,9,55,23,52,127,127,1396-09,1396,9,3536,28
2722,51,1396-09-29,21,52,24,41,166,166,1396-09,1396,9,3537,29
2723,51,1396-09-30,20,52,26,44,346,346,1396-09,1396,9,3538,30
2996,27,1396-10-01,16,31,28,29,189,189,1396-10,1396,10,3539,1
2997,36,1396-10-02,21,43,21,34,177,177,1396-10,1396,10,3540,2
2998,36,1396-10-03,17,35,19,33,139,139,1396-10,1396,10,3541,3
2999,35,1396-10-04,15,29,21,38,159,159,1396-10,1396,10,3542,4
3000,58,1396-10-05,20,48,22,33,173,173,1396-10,1396,10,3543,5
3001,43,1396-10-06,34,39,24,33,92,92,1396-10,1396,10,3544,6
3002,49,1396-10-07,27,40,22,31,81,81,1396-10,1396,10,3545,7
3003,22,1396-10-08,35,40,22,35,97,97,1396-10,1396,10,3546,8
3004,71,1396-10-09,20,39,22,23,67,67,1396-10,1396,10,3547,9
3005,27,1396-10-10,18,38,18,20,153,153,1396-10,1396,10,3548,10
3006,78,1396-10-11,27,41,15,23,159,159,1396-10,1396,10,3549,11
3007,27,1396-10-12,31,36,19,20,184,184,1396-10,1396,10,3550,12
3008,37,1396-10-13,22,51,16,20,246,246,1396-10,1396,10,3551,13
3009,36,1396-10-14,19,52,21,21,252,252,1396-10,1396,10,3552,14
3010,28,1396-10-15,25,52,25,21,98,98,1396-10,1396,10,3553,15
3011,62,1396-10-16,32,54,24,24,78,78,1396-10,1396,10,3554,16
3012,52,1396-10-17,50,50,20,26,88,88,1396-10,1396,10,3555,17
3013,66,1396-10-18,19,53,26,32,92,92,1396-10,1396,10,3556,18
3014,48,1396-10-19,35,59,29,20,1023,1023,1396-10,1396,10,3557,19
3015,49,1396-10-20,22,50,30,26,593,593,1396-10,1396,10,3558,20
3016,45,1396-10-21,24,51,20,27,932,932,1396-10,1396,10,3559,21
3017,44,1396-10-22,29,40,19,22,238,238,1396-10,1396,10,3560,22
3018,72,1396-10-23,35,42,25,30,148,148,1396-10,1396,10,3561,23
3019,56,1396-10-24,55,45,20,18,106,106,1396-10,1396,10,3562,24
3020,61,1396-10-25,41,47,21,28,95,95,1396-10,1396,10,3563,25
3021,43,1396-10-26,23,30,26,39,87,87,1396-10,1396,10,3564,26
3022,61,1396-10-27,37,28,28,42,200,200,1396-10,1396,10,3565,27
3023,32,1396-10-28,48,29,21,26,99,99,1396-10,1396,10,3566,28
3024,43,1396-10-29,41,31,24,31,87,87,1396-10,1396,10,3567,29
3025,59,1396-10-30,39,33,29,33,93,93,1396-10,1396,10,3568,30
3298,75,1396-11-01,21,23,15,30,137,137,1396-11,1396,11,3569,1
3299,47,1396-11-02,23,24,11,21,186,186,1396-11,1396,11,3570,2
3300,69,1396-11-03,25,22,12,34,191,191,1396-11,1396,11,3571,3
3301,80,1396-11-04,29,37,22,41,98,98,1396-11,1396,11,3572,4
3302,57,1396-11-05,24,32,20,35,97,97,1396-11,1396,11,3573,5
